"color","n","mean","sd","se"
"blue",4,28.2733265172289,4.36438473211676,2.18219236605838
"green",4,15.9029048235559,8.17888870819778,4.08944435409889
"red",4,13.5015418552146,9.06063185769794,4.53031592884897
"white",1,10.7111447628229,NA,NA
