"color","n","mean","sd","se"
"blue",4,25.0090519000706,5.43159301627539,2.7157965081377
"green",4,25.7591779877328,12.3135607636414,6.15678038182068
"red",4,19.995559823705,14.8023815747239,7.40119078736197
"white",1,37.9115957113468,NA,NA
