"system","n","mean","sd","se"
"fusion",3,67.7202930743387,20.1732328257268,11.6470214023584
"conf",3,3.10281689954488,2.24072491611864,1.293683133501
"FV",3,22.8206282580817,21.5728167185754,12.455071539648
"int",4,9.43147804616575,12.1130108823481,6.05650544117405
