"color","n","mean","sd","se"
"blue",4,74.5369407148472,8.16374132346277,4.08187066173138
"green",4,80.1800798101919,5.47132854869774,2.73566427434887
"red",4,72.4865241249159,5.74347674202409,2.87173837101205
"white",1,88.5898033783116,NA,NA
