"","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"system",3,0.000552021793608122,0.000184007264536041,7.39845704812284,0.0193189331173419
"color",3,0.000282539144818935,9.41797149396449e-05,3.78672319020829,0.0776527861248693
"Residuals",6,0.000149226194061148,2.48710323435246e-05,NA,NA
