"","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"system",3,6417.26846539776,2139.08948846592,18.0884041620139,0.00207647499263712
"color",3,622.583838852713,207.527946284238,1.75488187265795,0.255263881626189
"Residuals",6,709.545011037975,118.257501839662,NA,NA
