"system","n_points","slope_per_nm","slope_se","ci_low","ci_high","p_value"
"conf",3,-0.0235212022124923,0.00982661568688005,-0.0427813689587772,-0.00426103546620739,0.25193385319006
"fusion",3,0.0618906448045319,0.0306104195255564,0.00189422253444142,0.121887067074622,0.292405371250753
"FV",3,-0.0126782193222525,0.00928417399631048,-0.030875200355021,0.00551876171051606,0.40238961064927
"int",3,-0.00198171856476663,0.0281688287007155,-0.0571926228181691,0.0532291856886358,0.955286532006057
