"color","n","mean","sd","se"
"blue",3,13.1406657557677,17.3752997298784,10.0316339762957
"green",4,19.8069443258228,19.6831613291225,9.84158066456127
"red",4,28.8319465314151,26.9560162503175,13.4780081251587
"white",1,8.49269401282145,NA,NA
