"system","n_points","slope_per_nm","slope_se","ci_low","ci_high","p_value"
"conf",3,0.0154201926093803,0.00537654107291548,0.00488217210646598,0.0259582131122947,0.21357858843531
"fusion",3,-0.000103310459800816,0.0229057748686258,-0.0449986292023074,0.0447920082827057,0.997128713792997
"FV",3,-0.0354804726635424,0.0183503550972532,-0.0714471686541587,0.000486223327073966,0.303864667809144
"int",2,-0.0370767611075375,NA,NA,NA,NA
