"","conf_green","conf_red","fusion_blue","fusion_green","fusion_red","FV_blue","FV_green","FV_red","int_blue","int_green","int_red","int_white"
"conf_green",0,15.6751877677695,2.8759675852859,26.990145046711,47.1644557438469,7.08648995203397,20.1983928473023,13.4442230366106,4.17055393717736,7.15579831814178,5.11668183694642,9.42069367857539
"conf_red",15.6751877677695,0,18.5511553530554,11.3149572789415,31.4892679760775,8.58869781573548,4.52320507953283,2.23096473115885,11.5046338305921,8.51938944962767,10.558505930823,6.25449408919406
"fusion_blue",2.8759675852859,18.5511553530554,0,29.8661126319969,50.0404233291328,9.96245753731987,23.0743604325882,16.3201906218965,7.04652152246327,10.0317659034277,7.99264942223232,12.2966612638613
"fusion_green",26.990145046711,11.3149572789415,29.8661126319969,0,20.174310697136,19.903655094677,6.79175219940868,13.5459220101004,22.8195911095336,19.8343467285692,21.8734632097645,17.5694513681356
"fusion_red",47.1644557438469,31.4892679760775,50.0404233291328,20.174310697136,0,40.077965791813,26.9660628965447,33.7202327072363,42.9939018066696,40.0086574257052,42.0477739069005,37.7437620652716
"FV_blue",7.08648995203397,8.58869781573548,9.96245753731987,19.903655094677,40.077965791813,0,13.1119028952683,6.35773308457663,2.91593601485661,0.0693083661078155,1.96980811508755,2.33420372654142
"FV_green",20.1983928473023,4.52320507953283,23.0743604325882,6.79175219940868,26.9660628965447,13.1119028952683,0,6.75416981069168,16.0278389101249,13.0425945291605,15.0817110103559,10.7776991687269
"FV_red",13.4442230366106,2.23096473115885,16.3201906218965,13.5459220101004,33.7202327072363,6.35773308457663,6.75416981069168,0,9.27366909943323,6.28842471846881,8.32754119966418,4.02352935803521
"int_blue",4.17055393717736,11.5046338305921,7.04652152246327,22.8195911095336,42.9939018066696,2.91593601485661,16.0278389101249,9.27366909943323,0,2.98524438096442,0.946127899769056,5.25013974139802
"int_green",7.15579831814178,8.51938944962767,10.0317659034277,19.8343467285692,40.0086574257052,0.0693083661078155,13.0425945291605,6.28842471846881,2.98524438096442,0,2.03911648119536,2.2648953604336
"int_red",5.11668183694642,10.558505930823,7.99264942223232,21.8734632097645,42.0477739069005,1.96980811508755,15.0817110103559,8.32754119966418,0.946127899769056,2.03911648119536,0,4.30401184162897
"int_white",9.42069367857539,6.25449408919406,12.2966612638613,17.5694513681356,37.7437620652716,2.33420372654142,10.7776991687269,4.02352935803521,5.25013974139802,2.2648953604336,4.30401184162897,0
