"","conf_blue","conf_green","conf_red","fusion_blue","fusion_green","fusion_red","FV_blue","FV_green","FV_red","int_blue","int_green","int_red","int_white"
"conf_blue",0,18.9118115675471,60.9026109071281,69.7717171546481,84.7214064525027,167.746801941365,99.582732301359,50.428263464554,25.2847004171979,88.7662980370148,127.695257181537,30.4557791137278,119.833511168867
"conf_green",18.9118115675471,0,41.990799339581,50.859905587101,65.8095948849556,148.834990373818,80.6709207338119,69.3400750321011,44.196511984745,107.678109604562,146.607068749084,11.5439675461807,138.745322736414
"conf_red",60.9026109071281,41.990799339581,0,8.86910624752002,23.8187955453746,106.844191034237,38.6801213942309,111.330874371682,86.187311324326,149.668908944143,188.597868088665,30.4468317934003,180.736122075995
"fusion_blue",69.7717171546481,50.859905587101,8.86910624752002,0,14.9496892978546,97.9750847867165,29.8110151467108,120.199980619202,95.056417571846,158.538015191663,197.466974336185,39.3159380409203,189.605228323515
"fusion_green",84.7214064525027,65.8095948849556,23.8187955453746,14.9496892978546,0,83.0253954888619,14.8613258488562,135.149669917057,110.006106869701,173.487704489518,212.41666363404,54.2656273387749,204.55491762137
"fusion_red",167.746801941365,148.834990373818,106.844191034237,97.9750847867165,83.0253954888619,0,68.1640696400056,218.175065405919,193.031502358563,256.513099978379,295.442059122901,137.291022827637,287.580313110232
"FV_blue",99.582732301359,80.6709207338119,38.6801213942309,29.8110151467108,14.8613258488562,68.1640696400056,0,150.010995765913,124.867432718557,188.349030338374,227.277989482896,69.1269531876311,219.416243470226
"FV_green",50.428263464554,69.3400750321011,111.330874371682,120.199980619202,135.149669917057,218.175065405919,150.010995765913,0,25.1435630473561,38.3380345724608,77.2669937169828,80.8840425782819,69.4052477043129
"FV_red",25.2847004171979,44.196511984745,86.187311324326,95.056417571846,110.006106869701,193.031502358563,124.867432718557,25.1435630473561,0,63.4815976198169,102.410556764339,55.7404795309257,94.548810751669
"int_blue",88.7662980370148,107.678109604562,149.668908944143,158.538015191663,173.487704489518,256.513099978379,188.349030338374,38.3380345724608,63.4815976198169,0,38.928959144522,119.222077150743,31.0672131318521
"int_green",127.695257181537,146.607068749084,188.597868088665,197.466974336185,212.41666363404,295.442059122901,227.277989482896,77.2669937169828,102.410556764339,38.928959144522,0,158.151036295265,7.86174601266988
"int_red",30.4557791137278,11.5439675461807,30.4468317934003,39.3159380409203,54.2656273387749,137.291022827637,69.1269531876311,80.8840425782819,55.7404795309257,119.222077150743,158.151036295265,0,150.289290282595
"int_white",119.833511168867,138.745322736414,180.736122075995,189.605228323515,204.55491762137,287.580313110232,219.416243470226,69.4052477043129,94.548810751669,31.0672131318521,7.86174601266988,150.289290282595,0
