"color","n","mean","sd","se"
"blue",4,12.3659117842003,16.8179605168014,8.40898025840071
"green",4,8.10388573837117,4.6734343251358,2.3367171625679
"red",4,10.6325788939287,9.0097599829365,4.50487999146825
"white",1,9.20333421768702,NA,NA
