"","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"system",3,0.00484776544820886,0.00161592181606962,142.108477459239,5.81697190377423e-06
"color",3,1.54424497789112e-05,5.14748325963708e-06,0.452683416672448,0.724864764409322
"Residuals",6,6.82262667911471e-05,1.13710444651912e-05,NA,NA
