"color","n","mean","sd","se"
"blue",4,43.4618232869162,17.538684594556,8.76934229727802
"green",4,37.0200034841929,23.8236661402164,11.9118330701082
"red",4,50.0404454055205,28.2229437274955,14.1114718637478
"white",1,10.7420531603118,NA,NA
