"system","n","mean","sd","se"
"fusion",3,224.422287068388,51.1681507421408,29.5419456049104
"conf",3,145.735925118759,31.53905256611,18.2090804890293
"FV",3,112.653225536648,111.618019977897,64.4426938806518
"int",4,68.3786915704101,38.3645229599351,19.1822614799676
