"color","n","mean","sd","se"
"blue",4,147.902466536687,53.6298804658061,26.814940232903
"green",4,115.07139054155,19.6931186764487,9.84655933822433
"red",4,111.245277387841,31.7482749218435,15.8741374609218
"white",1,102.823380609887,NA,NA
