"","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"system",3,23263.2870820735,7754.42902735783,17.5109096605928,0.00226365208282152
"color",3,532.2553366198,177.418445539933,0.400643085520784,0.757895986303633
"Residuals",6,2657.00497952155,442.834163253591,NA,NA
