"color","n","mean","sd","se"
"blue",4,102.426818720551,81.7804848577863,40.8902424288932
"green",4,118.218808074001,116.871531166313,58.4357655831566
"red",4,143.454919930394,126.049632844357,63.0248164221784
"white",1,8.20582553513141,NA,NA
