"color","n","mean","sd","se"
"blue",4,99.4268057286255,53.0765906497825,26.5382953248913
"green",4,54.6525747054597,45.9141787038463,22.9570893519232
"red",4,84.7864815480828,42.6382182833733,21.3191091416866
"white",1,2.70068762784764,NA,NA
