"","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"system",3,140128.272768749,46709.4242562496,3.19712001141202,0.105008722361726
"color",3,20695.2510968933,6898.41703229776,0.472175957897271,0.712803128981689
"Residuals",6,87659.0633248457,14609.8438874743,NA,NA
