"color","n","mean","sd","se"
"blue",4,41.6808880423153,21.4328461532375,10.7164230766188
"green",4,40.6664488513104,22.0712832659082,11.0356416329541
"red",4,49.5080687546057,26.3823252594426,13.1911626297213
"white",1,13.518971698162,NA,NA
