"","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"system",3,1140.53188327208,380.177294424027,1.25403269885171,0.370747875046167
"color",3,501.880510229858,167.293503409953,0.551825494732341,0.665397768788671
"Residuals",6,1818.98268572492,303.163780954153,NA,NA
