"color","n","mean","sd","se"
"blue",4,291.949577945509,131.027659938585,65.5138299692924
"green",4,183.053821817292,141.109971409349,70.5549857046743
"red",4,318.269059187869,131.023322842396,65.511661421198
"white",1,8.80457563853031,NA,NA
