"system","n_points","slope_per_nm","slope_se","ci_low","ci_high","p_value"
"conf",3,3.9169195073708e-05,2.37055820548255e-05,-7.29374575375006e-06,8.5632135901166e-05,0.346474872742218
"fusion",3,4.68772833304856e-05,2.69892243364778e-05,-6.02159636901083e-06,9.97761630299821e-05,0.332564942065317
"FV",3,1.8549497858293e-05,8.53899666812257e-06,1.81306438877278e-06,3.52859313278133e-05,0.274647830396918
"int",3,0.000185778691829062,0.000146693020011777,-0.00010173962739402,0.000473297011052144,0.42550036332842
