"","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"system",3,66691.0377086889,22230.3459028963,75.3216018178222,3.74869549595489e-05
"color",3,3078.54311455876,1026.18103818625,3.4769409297043,0.0906633284589127
"Residuals",6,1770.83429186735,295.139048644559,NA,NA
