"color","n","mean","sd","se"
"blue",4,30.0785193995095,27.2173826658736,13.6086913329368
"green",4,19.2186090433817,8.38629188425788,4.19314594212894
"red",4,33.7196935967288,35.6812664370125,17.8406332185063
"white",1,6.18814835949165,NA,NA
