"color","n","mean","sd","se"
"blue",4,48.6259318546607,31.5764361921504,15.7882180960752
"green",4,42.0327123229252,45.573531756727,22.7867658783635
"red",4,61.0832627008896,51.7860823070492,25.8930411535246
"white",1,10.5930217537381,NA,NA
