"color","n","mean","sd","se"
"blue",3,25.369805691699,7.54400964460955,4.35553599908446
"green",4,27.0649451328649,11.062618850154,5.53130942507701
"red",4,22.9070015830521,14.4073256043502,7.20366280217511
"white",1,35.2055691574587,NA,NA
