"system","n","mean","sd","se"
"fusion",3,312.515855110517,54.9053394397566,31.6996125054912
"conf",3,212.336144972617,45.5057424195889,26.2727526356234
"FV",3,172.164566070927,97.121288965109,56.0730023280491
"int",4,94.6106568533265,84.4671041482941,42.2335520741471
