"","conf_green","conf_red","fusion_blue","fusion_green","fusion_red","FV_blue","FV_green","FV_red","int_blue","int_green","int_red","int_white"
"conf_green",0,0.786804585848619,4.80761755445734,2.69065290369052,3.48090294355936,6.16580660674311,7.83610042432948,9.25424059133119,0.0308922592797121,3.16723886736249,0.145315363131363,2.27945893762504
"conf_red",0.786804585848619,0,4.02081296860872,1.9038483178419,2.69409835771074,6.95261119259173,8.6229050101781,10.0410451771798,0.817696845128332,2.38043428151387,0.932119948979983,1.49265435177642
"fusion_blue",4.80761755445734,4.02081296860872,0,2.11696465076681,1.32671461089798,10.9734241612004,12.6437179787868,14.0618581457885,4.83850981373705,1.64037868709485,4.9529329175887,2.52815861683229
"fusion_green",2.69065290369052,1.9038483178419,2.11696465076681,0,0.790250039868834,8.85645951043363,10.52675332802,11.9448934950217,2.72154516297023,0.476585963671965,2.83596826682188,0.411193966065479
"fusion_red",3.48090294355936,2.69409835771074,1.32671461089798,0.790250039868834,0,9.64670955030247,11.3170033678888,12.7351435348905,3.51179520283907,0.313664076196869,3.62621830669072,1.20144400593431
"FV_blue",6.16580660674311,6.95261119259173,10.9734241612004,8.85645951043363,9.64670955030247,0,1.67029381758637,3.08843398458808,6.1349143474634,9.3330454741056,6.02049124361175,8.44526554436815
"FV_green",7.83610042432948,8.6229050101781,12.6437179787868,10.52675332802,11.3170033678888,1.67029381758637,0,1.41814016700171,7.80520816504977,11.003339291692,7.69078506119812,10.1155593619545
"FV_red",9.25424059133119,10.0410451771798,14.0618581457885,11.9448934950217,12.7351435348905,3.08843398458808,1.41814016700171,0,9.22334833205148,12.4214794586937,9.10892522819983,11.5336995289562
"int_blue",0.0308922592797121,0.817696845128332,4.83850981373705,2.72154516297023,3.51179520283907,6.1349143474634,7.80520816504977,9.22334833205148,0,3.1981311266422,0.114423103851651,2.31035119690475
"int_green",3.16723886736249,2.38043428151387,1.64037868709485,0.476585963671965,0.313664076196869,9.3330454741056,11.003339291692,12.4214794586937,3.1981311266422,0,3.31255423049385,0.887779929737444
"int_red",0.145315363131363,0.932119948979983,4.9529329175887,2.83596826682188,3.62621830669072,6.02049124361175,7.69078506119812,9.10892522819983,0.114423103851651,3.31255423049385,0,2.42477430075641
"int_white",2.27945893762504,1.49265435177642,2.52815861683229,0.411193966065479,1.20144400593431,8.44526554436815,10.1155593619545,11.5336995289562,2.31035119690475,0.887779929737444,2.42477430075641,0
