"color","n","mean","sd","se"
"blue",4,30.1295892316356,30.0427260223131,15.0213630111566
"green",4,25.9318216105742,29.0621498229412,14.5310749114706
"red",4,31.1115954106518,37.565379418495,18.7826897092475
"white",1,1.52751581989415,NA,NA
