"","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"system",3,0.000189391959940946,6.31306533136486e-05,3.09440291571531,0.11102408845931
"color",3,0.000227455303056319,7.58184343521065e-05,3.71630534470338,0.0803815895984617
"Residuals",6,0.00012240937272848,2.04015621214134e-05,NA,NA
