"system","n","mean","sd","se"
"fusion",3,137.560126346017,11.9652024047129,6.90811282926938
"conf",3,90.1654730452452,22.2512448437973,12.8467622003706
"FV",3,27.0866183986726,15.3953722834273,8.88852233211128
"int",4,21.8238034708723,4.59319335081734,2.29659667540867
