"","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"system",3,2305.00602854926,768.335342849752,6.9574964329256,0.031044264895874
"color",3,123.214963150686,41.0716543835621,0.371915585463138,0.777413822493389
"Residuals",5,552.163662789454,110.432732557891,NA,NA
