"color","n","mean","sd","se"
"blue",4,68.6986542363533,57.9145545618763,28.9572772809382
"green",4,64.5923829658544,43.7506088700492,21.8753044350246
"red",4,86.2275726959709,51.6470467911975,25.8235233955988
"white",1,0.589963833273956,NA,NA
