"","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"system",3,563.363747703427,187.787915901142,8.16006802283625,0.0154011746504226
"color",3,46.5604803191467,15.5201601063822,0.674407411071428,0.598535375422858
"Residuals",6,138.078198889233,23.0130331482055,NA,NA
