"system","n_points","slope_per_nm","slope_se","ci_low","ci_high","p_value"
"conf",3,0.155486423774506,0.0294966703363552,0.0976729499152501,0.213299897633763,0.119352166072856
"fusion",3,0.173348657559797,0.0261421471087757,0.122110049226597,0.224587265892998,0.0952885144639294
"FV",3,0.0108775301136334,0.0852889404356366,-0.156288793140214,0.178043853367481,0.919243141254148
"int",3,-0.878774722945392,0.838809752625724,-2.52284183809181,0.765292392201028,0.485189723945995
