"system","n","mean","sd","se"
"fusion",3,49.4765796971178,12.0898190442647,6.98006027966008
"conf",3,17.3119609329148,14.8710536335627,8.58580681847079
"FV",3,22.687791094487,24.8318089448858,14.3366515787951
"int",4,7.73369568898261,9.1149814487733,4.55749072438665
