"system","n","mean","sd","se"
"fusion",3,175.179144704201,39.4425442970097,22.7721635674023
"conf",3,139.158497341101,42.7221048272225,24.6656187223443
"FV",3,95.498896851146,54.9688954222483,31.7363065690914
"int",4,68.4004288654612,48.6567668827012,24.3283834413506
