"","conf_blue","conf_green","conf_red","fusion_blue","fusion_green","fusion_red","FV_blue","FV_green","FV_red","int_blue","int_green","int_red","int_white"
"conf_blue",0,191.82290944897,262.22099024595,97.7740284790054,42.1792394224939,115.47469118354,169.172333781813,190.175308269858,189.026108847586,183.805702000103,180.191227633003,144.773263881658,186.927270215739
"conf_green",191.82290944897,0,70.3980807969805,289.596937927975,234.002148871464,76.3482182654304,360.995243230783,381.998217718828,380.849018296556,375.628611449073,372.014137081973,336.596173330627,378.750179664709
"conf_red",262.22099024595,70.3980807969805,0,359.995018724956,304.400229668444,146.746299062411,431.393324027764,452.396298515809,451.247099093536,446.026692246054,442.412217878953,406.994254127608,449.148260461689
"fusion_blue",97.7740284790054,289.596937927975,359.995018724956,0,55.5947890565115,213.248719662545,71.3983053028077,92.401279790853,91.2520803685803,86.0316735210979,82.4171991539974,46.9992354026521,89.1532417367336
"fusion_green",42.1792394224939,234.002148871464,304.400229668444,55.5947890565115,0,157.653930606033,126.993094359319,147.996068847365,146.846869425092,141.626462577609,138.011988210509,102.594024459164,144.748030793245
"fusion_red",115.47469118354,76.3482182654304,146.746299062411,213.248719662545,157.653930606033,0,284.647024965353,305.649999453398,304.500800031125,299.280393183643,295.665918816542,260.247955065197,302.401961399279
"FV_blue",169.172333781813,360.995243230783,431.393324027764,71.3983053028077,126.993094359319,284.647024965353,0,21.0029744880454,19.8537750657727,14.6333682182902,11.0188938511898,24.3990699001555,17.7549364339259
"FV_green",190.175308269858,381.998217718828,452.396298515809,92.401279790853,147.996068847365,305.649999453398,21.0029744880454,0,1.14919942227272,6.36960626975516,9.98408063685562,45.4020443882009,3.24803805411946
"FV_red",189.026108847586,380.849018296556,451.247099093536,91.2520803685803,146.846869425092,304.500800031125,19.8537750657727,1.14919942227272,0,5.22040684748244,8.8348812145829,44.2528449659282,2.09883863184674
"int_blue",183.805702000103,375.628611449073,446.026692246054,86.0316735210979,141.626462577609,299.280393183643,14.6333682182902,6.36960626975516,5.22040684748244,0,3.61447436710046,39.0324381184458,3.12156821563569
"int_green",180.191227633003,372.014137081973,442.412217878953,82.4171991539974,138.011988210509,295.665918816542,11.0188938511898,9.98408063685562,8.8348812145829,3.61447436710046,0,35.4179637513453,6.73604258273615
"int_red",144.773263881658,336.596173330627,406.994254127608,46.9992354026521,102.594024459164,260.247955065197,24.3990699001555,45.4020443882009,44.2528449659282,39.0324381184458,35.4179637513453,0,42.1540063340815
"int_white",186.927270215739,378.750179664709,449.148260461689,89.1532417367336,144.748030793245,302.401961399279,17.7549364339259,3.24803805411946,2.09883863184674,3.12156821563569,6.73604258273615,42.1540063340815,0
