"color","n","mean","sd","se"
"blue",4,99.9164487083883,0.041345402070545,0.0206727010352725
"green",4,99.9263534716306,0.0391721946877671,0.0195860973438836
"red",4,99.9268837013303,0.0385778324218955,0.0192889162109477
"white",1,99.9160775202266,NA,NA
