"system","n","mean","sd","se"
"fusion",3,38.4258366166573,26.2245201746726,15.140733782216
"conf",3,50.4908844304713,9.61989146603025,5.55404692748755
"FV",3,38.0906873683549,12.2416148637551,7.06769963690472
"int",4,39.3681635685677,29.4977268696082,14.7488634348041
