"","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"system",3,479992.220236067,159997.406745356,2.86280919724902,0.126354542678336
"color",3,59936.3605277942,19978.7868425981,0.357477385954743,0.786128407046238
"Residuals",6,335329.522272954,55888.253712159,NA,NA
