"color","n","mean","sd","se"
"blue",3,46.5031371301794,1.75881277130431,1.0154510269667
"green",4,48.6027661745913,5.45868029165499,2.7293401458275
"red",4,45.6925815709048,7.19157107465204,3.59578553732602
"white",1,52.8654787942324,NA,NA
