"color","n","mean","sd","se"
"blue",4,54.1288981941771,58.067681008339,29.0338405041695
"green",4,64.4500930467857,69.3641102475865,34.6820551237933
"red",4,85.8020813194383,84.1076779176381,42.0538389588191
"white",1,14.4131037927629,NA,NA
