"","conf_blue","conf_green","conf_red","fusion_blue","fusion_green","fusion_red","FV_blue","FV_green","FV_red","int_green","int_red","int_white"
"conf_blue",0,4.92795884194883,10.3555836013537,7.90400847507219,25.8224094854335,40.3317681056573,4.63182371139573,2.81824099100594,3.70877872742012,2.12914021437251,0.257365221642262,1.8111274449799
"conf_green",4.92795884194883,0,5.42762475940489,2.97604963312336,20.8944506434846,35.4038092637085,9.55978255334457,7.74619983295478,8.63673756936895,2.79881862757632,5.18532406359109,3.11683139696893
"conf_red",10.3555836013537,5.42762475940489,0,2.45157512628153,15.4668258840797,29.9761845043036,14.9874073127495,13.1738245923597,14.0643623287738,8.22644338698121,10.612948822996,8.54445615637382
"fusion_blue",7.90400847507219,2.97604963312336,2.45157512628153,0,17.9184010103613,32.4277596305852,12.5358321864679,10.7222494660781,11.6127872024923,5.77486826069968,8.16137369671445,6.09288103009229
"fusion_green",25.8224094854335,20.8944506434846,15.4668258840797,17.9184010103613,0,14.5093586202239,30.4542331968292,28.6406504764394,29.5311882128536,23.693269271061,26.0797747070757,24.0112820404536
"fusion_red",40.3317681056573,35.4038092637085,29.9761845043036,32.4277596305852,14.5093586202239,0,44.9635918170531,43.1500090966633,44.0405468330775,38.2026278912848,40.5891333272996,38.5206406606774
"FV_blue",4.63182371139573,9.55978255334457,14.9874073127495,12.5358321864679,30.4542331968292,44.9635918170531,0,1.81358272038979,0.923044983975613,6.76096392576824,4.37445848975347,6.44295115637564
"FV_green",2.81824099100594,7.74619983295478,13.1738245923597,10.7222494660781,28.6406504764394,43.1500090966633,1.81358272038979,0,0.890537736414176,4.94738120537846,2.56087576936368,4.62936843598585
"FV_red",3.70877872742012,8.63673756936895,14.0643623287738,11.6127872024923,29.5311882128536,44.0405468330775,0.923044983975613,0.890537736414176,0,5.83791894179263,3.45141350577786,5.51990617240002
"int_green",2.12914021437251,2.79881862757632,8.22644338698121,5.77486826069968,23.693269271061,38.2026278912848,6.76096392576824,4.94738120537846,5.83791894179263,0,2.38650543601477,0.318012769392608
"int_red",0.257365221642262,5.18532406359109,10.612948822996,8.16137369671445,26.0797747070757,40.5891333272996,4.37445848975347,2.56087576936368,3.45141350577786,2.38650543601477,0,2.06849266662216
"int_white",1.8111274449799,3.11683139696893,8.54445615637382,6.09288103009229,24.0112820404536,38.5206406606774,6.44295115637564,4.62936843598585,5.51990617240002,0.318012769392608,2.06849266662216,0
