"","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"system",3,21267.3260661143,7089.10868870478,4.91747292035862,0.0467573651437468
"color",3,6389.10072100326,2129.70024033442,1.47730042240884,0.312429734025029
"Residuals",6,8649.6972776673,1441.61621294455,NA,NA
