"system","n","mean","sd","se"
"fusion",3,65.0770227379031,4.62197678510375,2.66849954106785
"conf",3,59.8199593464942,6.42755005538407,3.71094775470578
"FV",3,65.5177020883735,13.9031413698006,8.0269824124358
"int",4,56.3942290364646,11.4930825521595,5.74654127607973
