"color","n","mean","sd","se"
"blue",4,54.1362567190374,19.4212952720276,9.71064763601382
"green",4,69.1896455689172,10.0308867805089,5.01544339025444
"red",4,58.3632623996342,8.5236030578306,4.2618015289153
"white",1,83.1323145175296,NA,NA
