"system","n_points","slope_per_nm","slope_se","ci_low","ci_high","p_value"
"conf",3,-0.0336267992433865,0.00305890349951982,-0.0396222501024454,-0.0276313483843277,0.0577519607639226
"fusion",3,-0.0316185938672437,0.00906077249258241,-0.0493777079527052,-0.0138594797817821,0.177671476987041
"FV",3,0.205940582117745,0.136636249295136,-0.0618664665007206,0.473747630736211,0.372924942889453
"int",3,0.0331125876455226,0.0514748204974318,-0.0677780605294437,0.134003235820489,0.636085999895405
