"system","n_points","slope_per_nm","slope_se","ci_low","ci_high","p_value"
"conf",3,0.080083330946192,0.000297936364460177,0.07949937567185,0.0806672862205339,0.00236842428023653
"fusion",3,0.14470802887175,0.0291018131240564,0.0876684751485996,0.201747582594901,0.12634347047247
"FV",3,-0.0218118099251461,0.0331395645678906,-0.0867653564782117,0.0431417366279196,0.629420815560469
"int",3,-0.0222916100364698,0.0148977711625644,-0.0514912415150961,0.00690802144215645,0.375059100114369
