"color","n","mean","sd","se"
"blue",4,23.4387762768319,6.31809867702336,3.15904933851168
"green",4,27.7629661299252,15.1624134283652,7.58120671418261
"red",4,15.7392535338182,11.5130892741376,5.7565446370688
"white",1,43.7494372938086,NA,NA
