"","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"system",3,885.023164888381,295.00772162946,0.258583269818721,0.852850212737657
"color",3,1362.80553053456,454.268510178186,0.398180210635624,0.759487609897031
"Residuals",6,6845.16956962316,1140.86159493719,NA,NA
