"color","n","mean","sd","se"
"blue",4,21.9647311861088,19.0622092915086,9.5311046457543
"green",4,21.4901144679506,21.0750607381157,10.5375303690578
"red",4,35.2642953881874,21.4583547944785,10.7291773972392
"white",1,15.3893812857788,NA,NA
