"color","n","mean","sd","se"
"blue",4,46.1874424425924,43.8176061419603,21.9088030709801
"green",4,55.3305153699428,53.518890739812,26.759445369906
"red",4,75.7470839062989,65.0896155152333,32.5448077576166
"white",1,20.2160080786977,NA,NA
