"color","n","mean","sd","se"
"blue",4,10.569462021163,7.27025159672252,3.63512579836126
"green",4,17.790189210403,14.769468772481,7.38473438624048
"red",4,11.4171074675449,7.94201716823657,3.97100858411828
"white",1,34.0524243601296,NA,NA
