"color","n","mean","sd","se"
"blue",4,23.7249784875692,18.5065707775773,9.25328538878865
"green",4,15.0904973545351,9.2096512031858,4.6048256015929
"red",4,17.7154786366777,15.0672666299536,7.53363331497678
"white",1,5.44289895512894,NA,NA
