"","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"system",3,51.3102458817486,17.1034152939162,5.8950433501927,0.0319907452927133
"color",3,2.6247153639233,0.874905121307768,0.301554018819241,0.823607640720685
"Residuals",6,17.4079282657256,2.90132137762093,NA,NA
