"system","n_points","slope_per_nm","slope_se","ci_low","ci_high","p_value"
"conf",3,0.113768152151621,0.0274405417404575,0.0599846903403245,0.167551613962918,0.150672952397567
"fusion",3,0.842287154330334,0.0982584906008593,0.64970051275265,1.03487379590802,0.0739318341088175
"FV",3,-0.0395595383445507,0.00872404228457997,-0.0566586612223275,-0.022460415466774,0.138181653400001
"int",3,-0.147505736798048,0.0978848368973484,-0.339360017116851,0.0443485435207551,0.372980666945218
