"system","n_points","slope_per_nm","slope_se","ci_low","ci_high","p_value"
"conf",3,0.0566918972743105,0.00755089103047594,0.0418921508545777,0.0714916436940434,0.084296342504138
"fusion",3,0.120371951194444,0.0118748496043265,0.0970972459699644,0.143646656418924,0.0626008145351391
"FV",3,-0.0565534440962807,0.0137995403919095,-0.0836005432644233,-0.029506344928138,0.15236349986204
"int",3,-0.0257140816535034,0.0233053407194864,-0.0713925494636967,0.0199643861566898,0.46874260047546
