"","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"system",3,4666.71326211648,1555.57108737216,9.72250713666906,0.0101430420609926
"color",3,1126.68583791868,375.561945972893,2.34730751273548,0.17199741704568
"Residuals",6,959.981452626693,159.996908771116,NA,NA
