"color","n","mean","sd","se"
"blue",4,21.8103053199748,20.6552032817779,10.327601640889
"green",4,26.6655223637815,36.0567132675131,18.0283566337566
"red",4,37.7114584707678,57.9382300007112,28.9691150003556
"white",1,7.27858600684011,NA,NA
