"","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"system",3,69092.4604753973,23030.8201584658,19.7166214818089,0.0016485406324169
"color",3,6568.63797060712,2189.54599020237,1.87446427043389,0.234803202338876
"Residuals",6,7008.54966852651,1168.09161142109,NA,NA
