"color","n","mean","sd","se"
"blue",4,25.3895543633478,18.9287583053672,9.46437915268361
"green",4,35.7686313743869,32.142106127357,16.0710530636785
"red",4,53.0975697147255,43.0765314690054,21.5382657345027
"white",1,11.2782127805319,NA,NA
